time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2021-12-20T20:17:19.200Z,40.3883333,-124.2726667,28.23,2.35,md,14,143,0.06688,0.07,nc,nc71126929,2021-12-23T02:05:11.742Z,"7km N of Petrolia, CA",earthquake,0.57,0.63,0.069,5,reviewed,nc,nc
2021-12-20T20:16:17.978Z,37.3925,-117.1101,3.5,1.8,ml,38,108.57,0.151,0.1985,nn,nn00830250,2021-12-21T02:39:38.966Z,"36 km SSE of Goldfield, Nevada",earthquake,,2.3,1.22,4,reviewed,nn,nn
2021-12-20T20:13:40.750Z,40.3498333,-124.8993333,19.88,4.84,ml,90,241,0.4301,0.19,nc,nc71126864,2021-12-24T17:46:37.987Z,"52km W of Petrolia, CA",earthquake,0.69,1.6,0.146,10,reviewed,nc,nc
2021-12-20T20:10:19.100Z,40.314,-124.727,14.85,6.2,mw,118,224,0.2951,0.22,nc,nc73666231,2021-12-26T20:20:24.180Z,"38km W of Petrolia, CA",earthquake,0.76,0.62,,0,reviewed,nc,nc
2021-12-20T20:03:31.370Z,45.9968333,-112.482,-2,1.4,ml,11,110,0.054,0.1,mb,mb80534009,2021-12-20T20:45:16.480Z,"4 km E of Butte, Montana",quarry blast,0.47,31.61,0.191,6,reviewed,mb,mb
2021-12-20T20:01:37.156Z,61.6736,-141.7858,0,2,ml,,,,0.67,ak,ak021g9s5thq,2021-12-20T20:06:53.485Z,"66 km ENE of McCarthy, Alaska",earthquake,,0.4,,,automatic,ak,ak
2021-12-20T19:55:20.436Z,60.353,-151.2696,44.3,1.3,ml,,,,0.45,ak,ak021g9rvx9w,2021-12-20T20:04:42.985Z,"1 km N of Kasilof, Alaska",earthquake,,1.3,,,automatic,ak,ak
2021-12-20T19:52:46.020Z,36.1085,-117.8555,3.55,1.01,ml,10,85,0.009076,0.08,ci,ci40132288,2021-12-20T20:22:05.456Z,"11km NE of Coso Junction, CA",earthquake,0.19,0.26,0.208,12,reviewed,ci,ci
2021-12-20T19:47:42.593Z,61.7123,-141.8247,0,1.7,ml,,,,0.65,ak,ak021g9ru98z,2021-12-20T19:53:01.208Z,"66 km ENE of McCarthy, Alaska",earthquake,,0.4,,,automatic,ak,ak
2021-12-20T19:46:38.018Z,61.6603,-141.8061,3.1,1.7,ml,,,,0.64,ak,ak021g9ru17n,2021-12-20T19:51:20.748Z,"64 km ENE of McCarthy, Alaska",earthquake,,0.4,,,automatic,ak,ak
2021-12-20T19:37:24.240Z,43.8761,-128.2861,10,4.4,mb,,193,3.069,0.85,us,us6000gdxh,2021-12-22T03:25:41.333Z,"off the coast of Oregon",earthquake,10.7,2,0.058,85,reviewed,us,us
2021-12-20T19:34:47.450Z,35.6021667,-117.4781667,10.55,0.4,ml,6,185,0.02034,0.09,ci,ci40132280,2021-12-20T23:16:38.863Z,"18km E of Ridgecrest, CA",earthquake,1.54,0.43,0.021,3,reviewed,ci,ci
2021-12-20T19:34:21.787Z,61.3042,-152.2607,1.1,0,ml,,,,0.09,ak,ak021g9rragn,2021-12-23T20:03:58.740Z,"65 km WNW of Beluga, Alaska",earthquake,,3.1,,,reviewed,ak,ak
2021-12-20T19:32:40.832Z,63.6772,-151.1609,26.3,1.6,ml,,,,1.33,ak,ak021g9rr1k1,2021-12-20T19:37:18.884Z,"31 km ENE of Denali National Park, Alaska",earthquake,,4.5,,,automatic,ak,ak
2021-12-20T19:32:34.350Z,38.803833,-122.777832,0.84,0.63,md,9,89,0.009673,0.02,nc,nc73666226,2021-12-20T20:03:12.738Z,"4km NNW of The Geysers, CA",earthquake,0.37,0.69,,1,automatic,nc,nc
2021-12-20T19:30:42.890Z,38.8041649,-122.7833328,1.36,0.15,md,10,68,0.009313,0.02,nc,nc73666221,2021-12-20T19:52:10.674Z,"4km NW of The Geysers, CA",earthquake,0.36,0.56,0.09,3,automatic,nc,nc
2021-12-20T19:25:32.010Z,33.8255,-116.7616667,14.86,0.81,ml,11,203,0.0308,0.07,ci,ci37373764,2021-12-21T00:14:47.217Z,"10km NNW of Idyllwild, CA",earthquake,0.44,0.37,0.207,3,reviewed,ci,ci
2021-12-20T19:25:10.530Z,33.643,-116.6945,13.09,0.24,ml,13,82,0.03107,0.05,ci,ci37373740,2021-12-20T23:11:41.824Z,"10km N of Anza, CA",earthquake,0.22,0.35,0.141,4,reviewed,ci,ci
2021-12-20T19:25:03.638Z,61.2873,-147.0188,0,1.3,ml,,,,1.54,ak,ak021g9rpghn,2021-12-20T19:28:27.635Z,"40 km WNW of Valdez, Alaska",earthquake,,0.8,,,automatic,ak,ak
2021-12-20T19:12:35.412Z,-24.1797,-66.8819,179.22,4.5,mb,,66,1.705,0.8,us,us6000gdxc,2021-12-20T19:35:07.040Z,"57 km W of San Antonio de los Cobres, Argentina",earthquake,7.8,6.7,0.063,75,reviewed,us,us
2021-12-20T19:05:54.930Z,33.054,-114.993,4.21,1.35,ml,11,81,0.08251,0.22,ci,ci40132240,2021-12-20T23:06:57.707Z,"45km NE of Holtville, CA",earthquake,0.67,2.06,0.095,3,reviewed,ci,ci
2021-12-20T19:02:31.800Z,38.6932,-119.5192,7,0.9,ml,12,96.87,0.107,0.0985,nn,nn00830276,2021-12-21T02:39:58.324Z,"2 km E of Topaz Lake, Nevada",earthquake,,1.9,0.31,3,reviewed,nn,nn
2021-12-20T18:53:14.240Z,38.8371658,-122.8083344,1.76,0.36,md,8,80,0.01382,0.01,nc,nc73666216,2021-12-20T19:03:10.681Z,"8km WNW of Cobb, CA",earthquake,0.43,1.67,,1,automatic,nc,nc
2021-12-20T18:49:26.250Z,19.2171666666667,-155.4225,34.47,2.63,md,41,149,,0.12,hv,hv72841172,2021-12-20T22:52:41.740Z,"6 km ENE of Pāhala, Hawaii",earthquake,0.5,0.6,0.109492441372274,16,reviewed,hv,hv
2021-12-20T18:33:01.260Z,33.3511667,-116.8576667,11.79,1.4,ml,49,26,0.004831,0.2,ci,ci40132200,2021-12-20T19:50:24.800Z,"1km SE of Palomar Observatory, CA",earthquake,0.2,0.58,0.174,26,reviewed,ci,ci
2021-12-20T18:30:47.110Z,38.7939987,-122.7829971,1.05,0.35,md,8,102,0.003932,0.03,nc,nc73666196,2021-12-20T19:08:11.711Z,"3km NW of The Geysers, CA",earthquake,0.38,0.77,,1,automatic,nc,nc
2021-12-20T18:29:43.632Z,62.1064,-148.9334,13.6,1.9,ml,,,,0.82,ak,ak021g9r4yv4,2021-12-20T18:38:41.808Z,"37 km NNW of Sutton-Alpine, Alaska",earthquake,,0.3,,,automatic,ak,ak
2021-12-20T18:27:11.414Z,38.1772,-117.7783,9.1,1.2,ml,14,152.04,0.115,0.1245,nn,nn00830238,2021-12-21T02:39:23.761Z,"37 km SE of Mina, Nevada",earthquake,,3.1,0.39,4,reviewed,nn,nn
2021-12-20T18:24:05.210Z,38.8346672,-122.817337,1.44,0.82,md,23,61,0.0126,0.03,nc,nc73666191,2021-12-20T20:52:10.125Z,"8km NW of The Geysers, CA",earthquake,0.18,0.46,0.23,4,automatic,nc,nc
2021-12-20T18:23:40.150Z,38.8349991,-122.8088303,1.86,0.71,md,15,57,0.01163,0.02,nc,nc73666186,2021-12-20T19:45:12.635Z,"8km W of Cobb, CA",earthquake,0.29,0.57,0.14,2,automatic,nc,nc
2021-12-20T18:02:04.300Z,35.0681667,-118.3093333,-0.82,0.86,ml,11,99,0.08178,0.3,ci,ci40132152,2021-12-20T20:21:42.806Z,"12km W of Mojave, CA",quarry blast,0.6,31.61,0.483,3,reviewed,ci,ci
2021-12-20T18:00:58.140Z,61.0547,-147.7425,0,1.3,ml,,,,0.42,ak,ak021g9qyqkv,2021-12-20T18:49:43.498Z,"59 km ENE of Whittier, Alaska",earthquake,,0,,,reviewed,ak,ak
2021-12-20T17:50:29.084Z,62.8788,-148.1591,51.9,1.8,ml,,,,0.88,ak,ak021g9qnzz9,2021-12-20T18:05:42.208Z,"69 km SE of Cantwell, Alaska",earthquake,,2.4,,,automatic,ak,ak
2021-12-20T17:47:29.380Z,34.1381667,-117.4616667,7.03,1.59,ml,73,29,0.04293,0.19,ci,ci40132144,2021-12-21T00:08:17.720Z,"4km N of Fontana, CA",earthquake,0.14,0.34,0.142,21,reviewed,ci,ci
2021-12-20T17:44:52.320Z,18.8728,-64.358,24,3.82,md,16,334,1.0836,0.36,pr,pr2021354005,2021-12-20T18:30:37.040Z,"75 km NE of Cruz Bay, U.S. Virgin Islands",earthquake,2.93,26.99,0.1,9,reviewed,pr,pr
2021-12-20T17:40:15.790Z,43.7961667,-110.9981667,11.17,1,ml,8,155,0.105,0.17,mb,mb80533999,2021-12-20T19:03:42.830Z,"5 km NNE of Alta, Wyoming",earthquake,0.63,1.03,0.084,6,reviewed,mb,mb
2021-12-20T17:36:38.500Z,38.7983322,-122.75,1.84,0.36,md,7,170,0.007927,0,nc,nc73666166,2021-12-20T19:59:12.715Z,"2km NNE of The Geysers, CA",earthquake,0.44,0.87,,1,automatic,nc,nc
2021-12-20T17:35:37.250Z,38.7978325,-122.7521667,1.78,0.94,md,14,95,0.006522,0.02,nc,nc73666161,2021-12-20T19:33:10.568Z,"2km N of The Geysers, CA",earthquake,0.28,0.52,0.2,3,automatic,nc,nc
2021-12-20T17:29:24.308Z,61.7245,-148.4061,10.5,1.4,ml,,,,0.78,ak,ak021g9qjhqv,2021-12-20T17:34:15.390Z,"8 km SSE of Chickaloon, Alaska",earthquake,,0.2,,,automatic,ak,ak
2021-12-20T17:22:52.416Z,79.5798,3.7086,10,4.9,mb,,61,2.825,1.19,us,us6000gdw7,2021-12-20T17:44:26.040Z,"297 km WNW of Longyearbyen, Svalbard and Jan Mayen",earthquake,4.4,1.9,0.065,74,reviewed,us,us
2021-12-20T17:18:26.610Z,35.7021667,-117.5066667,7.96,0.35,ml,7,143,0.121,0.09,ci,ci40132128,2021-12-20T18:47:06.036Z,"12km SW of Searles Valley, CA",earthquake,0.47,0.94,0.126,3,reviewed,ci,ci
2021-12-20T17:16:39.776Z,62.5713,-151.274,80,1.6,ml,,,,0.66,ak,ak021g9qgqmh,2021-12-20T17:20:23.597Z,"27 km WNW of Petersville, Alaska",earthquake,,0.7,,,automatic,ak,ak
2021-12-20T17:11:40.950Z,33.3438333,-116.8568333,13.2,0.65,ml,29,36,0.0109,0.25,ci,ci40132120,2021-12-20T23:45:12.035Z,"2km SSE of Palomar Observatory, CA",earthquake,0.32,0.93,0.172,12,reviewed,ci,ci
2021-12-20T17:10:54.830Z,19.0486,-64.5668,50,3.52,md,7,331,1.0303,0.49,pr,pr2021354004,2021-12-20T17:48:40.040Z,"82 km NNE of Cruz Bay, U.S. Virgin Islands",earthquake,8.26,19.89,0.05,4,reviewed,pr,pr
2021-12-20T17:03:52.360Z,34.2266667,-116.988,0.77,0.71,ml,5,225,0.06608,0.06,ci,ci40132104,2021-12-20T18:44:02.188Z,"7km WSW of Big Bear Lake, CA",earthquake,0.4,0.28,0.155,3,reviewed,ci,ci
2021-12-20T16:59:04.350Z,38.8068352,-122.7925034,1.41,0.82,md,15,48,0.002463,0.02,nc,nc73666151,2021-12-20T18:24:11.116Z,"4km NW of The Geysers, CA",earthquake,0.24,0.46,0.45,2,automatic,nc,nc
2021-12-20T16:55:29.310Z,44.2815,-115.1836667,10.35,2.34,ml,10,83,0.909,0.25,mb,mb80533994,2021-12-20T19:11:22.250Z,"20 km WNW of Stanley, Idaho",earthquake,0.68,1.49,0.193,13,reviewed,mb,mb
2021-12-20T16:47:05.520Z,58.2405,-155.138666666667,3.79,-0.63,ml,6,203,,0.13,av,av91447831,2021-12-21T08:23:47.050Z,"85 km NNW of Karluk, Alaska",earthquake,0.5,0.83,0.0859342157089849,5,reviewed,av,av
2021-12-20T16:43:01.240Z,51.7233333333333,-179.099,7.69,1.52,ml,8,289,,0.18,av,av91447826,2021-12-21T19:52:31.220Z,"170 km W of Adak, Alaska",earthquake,1.15,0.56,0.223080143851996,8,reviewed,av,av
2021-12-20T16:35:12.741Z,62.4474,-150.7636,32.2,0.5,ml,,,,0.06,ak,ak021g9pz6tx,2021-12-20T18:45:02.740Z,"5 km S of Petersville, Alaska",earthquake,,11327.7,,,reviewed,ak,ak
2021-12-20T16:34:27.091Z,-26.1402,-64.7119,10,5,mb,,87,4.018,0.67,us,us6000gdvs,2021-12-21T20:02:53.239Z,"39 km N of Burruyacú, Argentina",earthquake,8.6,1.8,0.07,69,reviewed,us,us
2021-12-20T16:23:23.820Z,19.4003333333333,-155.268833333333,12.07,1.22,md,20,96,,0.11,hv,hv72841072,2021-12-21T00:09:15.150Z,"5 km SW of Volcano, Hawaii",earthquake,0.52,0.32,0.216709561533748,10,reviewed,hv,hv
2021-12-20T16:22:48.149Z,61.7895,-150.9621,75.2,1.9,ml,,,,0.37,ak,ak021g9pwly9,2021-12-20T16:32:08.176Z,"32 km SE of Skwentna, Alaska",earthquake,,1,,,automatic,ak,ak
2021-12-20T16:22:42.450Z,61.002,-146.838,5,1.3,ml,,,,1.05,ak,ak021g9pwlh5,2021-12-20T16:25:36.983Z,"17 km NNW of Tatitlek, Alaska",earthquake,,0.4,,,automatic,ak,ak
2021-12-20T16:05:26.071Z,42.3783,142.6724,44.44,5.1,mb,,73,0.511,0.38,us,us6000gdup,2021-12-21T19:35:38.340Z,"25 km E of Shizunai-furukawachō, Japan",earthquake,5.3,5.6,0.025,513,reviewed,us,us
2021-12-20T16:05:08.950Z,60.4759,-150.3874,36.1,2.1,ml,,,,0.56,ak,ak021g9psvrg,2021-12-20T16:10:25.003Z,"20 km E of Funny River, Alaska",earthquake,,0.9,,,automatic,ak,ak
2021-12-20T15:49:33.630Z,58.2029,-151.9325,10.3,1.7,ml,,,,0.72,ak,ak021g9pgxkk,2021-12-20T15:54:22.861Z,"45 km NE of Ouzinkie, Alaska",earthquake,,0.3,,,automatic,ak,ak
2021-12-20T15:49:27.250Z,47.5621667,-113.8896667,18.02,0.16,md,4,260,0.091,0.03,mb,mb80534039,2021-12-20T21:16:52.610Z,"14 km WNW of Condon, Montana",earthquake,1.92,0.65,0.397,2,reviewed,mb,mb
2021-12-20T15:44:08.932Z,63.1207,-151.3349,0,1.8,ml,,,,0.8,ak,ak021g9pft2y,2021-12-20T15:56:03.187Z,"Central Alaska",earthquake,,0.2,,,automatic,ak,ak
2021-12-20T15:43:20.320Z,38.8073349,-122.7928314,1.44,0.99,md,14,47,0.002032,0.02,nc,nc73666141,2021-12-20T17:05:11.246Z,"5km NW of The Geysers, CA",earthquake,0.24,0.51,0.23,2,automatic,nc,nc
2021-12-20T15:37:13.113Z,-7.4362,128.1406,144.88,4.4,mb,,57,3.176,0.68,us,us6000gdu4,2021-12-21T18:23:31.040Z,"173 km NE of Lospalos, Timor Leste",earthquake,7.5,8.8,0.112,23,reviewed,us,us
2021-12-20T15:00:07.100Z,35.633,-117.5603333,6.93,0.14,ml,8,129,0.09245,0.06,ci,ci40132032,2021-12-20T18:28:24.103Z,"10km E of Ridgecrest, CA",earthquake,0.2,0.42,0.121,1,reviewed,ci,ci
2021-12-20T14:59:44.000Z,44.9786667,-113.0245,2.22,1.42,ml,9,169,0.196,0.11,mb,mb80533984,2021-12-20T16:03:46.830Z,"40 km SW of Dillon, Montana",earthquake,0.68,1.45,0.145,8,reviewed,mb,mb
2021-12-20T14:46:46.660Z,43.8005,-111.0063333,11.33,1.75,ml,18,156,0.103,0.18,mb,mb80533979,2021-12-20T16:10:56.240Z,"5 km NNE of Alta, Wyoming",earthquake,0.56,0.65,0.093,8,reviewed,mb,mb
2021-12-20T14:44:03.350Z,43.796,-110.9956667,11.25,1.21,ml,10,168,0.104,0.16,mb,mb80533974,2021-12-20T16:16:36.370Z,"5 km NE of Alta, Wyoming",earthquake,0.56,0.77,0.116,5,reviewed,mb,mb
2021-12-20T14:25:06.150Z,40.2881667,-124.5376667,20.28,3.98,mw,43,229,0.1492,0.15,nc,nc73666136,2021-12-24T22:29:11.888Z,"22km W of Petrolia, CA",earthquake,0.41,0.25,,3,reviewed,nc,nc
2021-12-20T14:21:58.990Z,35.6131668,-120.7164993,5.46,2.16,md,41,40,,0.07,nc,nc73666126,2021-12-21T07:34:11.238Z,"4km WSW of Paso Robles, CA",earthquake,0.2,1.19,0.13,33,automatic,nc,nc
2021-12-20T14:18:41.635Z,61.4175,-150.8578,48.3,1.1,ml,,,,0.46,ak,ak021g9oovdv,2021-12-20T14:21:32.276Z,"23 km SW of Susitna, Alaska",earthquake,,1.6,,,automatic,ak,ak
2021-12-20T14:18:08.890Z,36.0625,-117.872,3.7,0.49,ml,7,178,0.05664,0.14,ci,ci40131992,2021-12-20T15:32:55.915Z,"7km ENE of Coso Junction, CA",earthquake,0.55,1.1,0.017,2,reviewed,ci,ci
2021-12-20T14:14:35.680Z,38.8378334,-122.8089981,2.04,1.18,md,9,89,0.01444,0.01,nc,nc73666121,2021-12-20T15:43:10.764Z,"8km WNW of Cobb, CA",earthquake,0.43,1.45,,1,automatic,nc,nc
2021-12-20T14:03:56.910Z,34.1321667,-116.9858333,3.95,0.74,ml,14,127,0.05658,0.11,ci,ci40131984,2021-12-20T22:42:15.654Z,"12km NNE of Yucaipa, CA",earthquake,0.19,0.36,0.084,6,reviewed,ci,ci
2021-12-20T14:03:26.560Z,34.0061667,-116.4588333,7.81,1.41,ml,47,35,0.07745,0.18,ci,ci40131976,2021-12-20T15:13:54.240Z,"6km NE of Desert Hot Springs, CA",earthquake,0.23,0.69,0.178,26,reviewed,ci,ci
2021-12-20T13:47:56.068Z,37.4364,-115.546,13.6,2.1,ml,14,121.98,0.394,0.1248,nn,nn00830230,2021-12-21T02:39:21.365Z,"28 km SE of Rachel, Nevada",earthquake,,6.8,0.38,9,reviewed,nn,nn
2021-12-20T13:44:02.581Z,38.1754,-117.9712,2.4,1.5,ml,14,140,0.026,0.1323,nn,nn00830228,2021-12-21T02:39:13.347Z,"26 km SSE of Mina, Nevada",earthquake,,0.9,0.7,5,reviewed,nn,nn
2021-12-20T13:43:48.726Z,62.6797,-151.5735,0,1.7,ml,,,,0.82,ak,ak021g9o8tew,2021-12-20T13:56:19.324Z,"Central Alaska",earthquake,,0.3,,,automatic,ak,ak
2021-12-20T13:30:08.510Z,18.0495,-66.8085,16,1.95,md,6,168,0.2307,0.19,pr,pr2021354003,2021-12-20T13:55:18.513Z,"3 km NNW of Guayanilla, Puerto Rico",earthquake,0.85,1.57,0.12,3,reviewed,pr,pr
2021-12-20T13:06:33.720Z,18.6251,-64.5256,42,3.41,md,5,341,0.8209,0.22,pr,pr2021354002,2021-12-20T13:23:09.739Z,"43 km NE of Cruz Bay, U.S. Virgin Islands",earthquake,4.05,5.57,0.01,3,reviewed,pr,pr
2021-12-20T13:05:19.172Z,40.1192,-119.6383,12.6,0.2,ml,4,209.1,0.088,0.1032,nn,nn00830274,2021-12-21T02:39:55.284Z,"19 km N of Sutcliffe, Nevada",earthquake,,4.3,0.04,2,reviewed,nn,nn
2021-12-20T13:03:41.060Z,38.8361664,-122.8069992,2.13,0.85,md,11,67,0.01298,0.01,nc,nc73666116,2021-12-20T15:17:12.610Z,"7km WNW of Cobb, CA",earthquake,0.32,0.94,,1,automatic,nc,nc
2021-12-20T12:57:18.380Z,47.0316667,-111.2626667,16.26,2.2,ml,21,146,0.685,0.26,mb,mb80533969,2021-12-20T15:52:08.090Z,"36 km SSW of Stockett, Montana",earthquake,0.68,2.59,0.133,11,reviewed,mb,mb
2021-12-20T12:51:45.480Z,38.8404999,-122.8379974,1.27,0.86,md,7,119,0.002736,0.04,nc,nc73666111,2021-12-20T14:51:11.078Z,"10km NW of The Geysers, CA",earthquake,0.36,0.74,,1,automatic,nc,nc
2021-12-20T12:51:16.460Z,60.5968,-150.5005,60.4,1.4,ml,,,,0.51,ak,ak021g9np0xs,2021-12-20T13:34:45.388Z,"15 km ENE of Sterling, Alaska",earthquake,,1.6,,,automatic,ak,ak
2021-12-20T12:48:29.080Z,38.8423347,-122.840332,1.85,0.87,md,9,106,0.00532,0.01,nc,nc73666106,2021-12-20T14:24:12.412Z,"10km NW of The Geysers, CA",earthquake,0.41,0.98,,1,automatic,nc,nc
2021-12-20T12:47:55.070Z,38.838665,-122.8375015,1.4,0.96,md,18,83,0.001575,0.02,nc,nc73666101,2021-12-20T13:58:10.685Z,"10km NW of The Geysers, CA",earthquake,0.23,0.43,0.26,2,automatic,nc,nc
2021-12-20T12:44:34.578Z,31.65138258,-104.2292003,7.57121582,2.7,ml,18,65,0.03655881003,0.3,tx,tx2021yvxu,2021-12-21T07:34:52.040Z,"55 km NW of Toyah, Texas",earthquake,0.9235648541,0.9668817036,0.2,7,reviewed,tx,tx
2021-12-20T12:43:26.003Z,31.65277523,-104.2265193,7.725463867,2.9,ml,23,65,0.03776701837,0.2,tx,tx2021yvxt,2021-12-20T16:58:49.059Z,"55 km NW of Toyah, Texas",earthquake,0.9676862028,1.015206547,0.2,8,reviewed,tx,tx
2021-12-20T12:38:00.118Z,37.6633,-118.0666,4.1,1.3,ml,18,125.07,0.375,0.1325,nn,nn00830226,2021-12-21T02:39:11.027Z,"0 km S of Dyer, Nevada",earthquake,,4.9,1.01,5,reviewed,nn,nn
2021-12-20T12:36:32.960Z,33.3793333,-116.8768333,6.56,0.57,ml,32,30,0.02827,0.16,ci,ci40131944,2021-12-20T22:35:27.615Z,"3km NNW of Palomar Observatory, CA",earthquake,0.18,0.39,0.096,12,reviewed,ci,ci
2021-12-20T12:33:54.720Z,33.3765,-116.8743333,6.32,0.83,ml,41,29,0.02483,0.19,ci,ci40131936,2021-12-20T22:28:27.680Z,"2km NNW of Palomar Observatory, CA",earthquake,0.18,0.43,0.197,18,reviewed,ci,ci
2021-12-20T12:10:44.370Z,44.9031667,-111.4301667,6.99,-0.13,md,6,266,0.072,0.15,mb,mb80534059,2021-12-20T22:19:02.400Z,"24 km NW of Hebgen Lake Estates, Montana",earthquake,2.77,0.97,,1,reviewed,mb,mb
2021-12-20T12:05:25.290Z,19.1803340911865,-155.465667724609,35.7900009155273,2.03,ml,42,101,,0.119999997,hv,hv72840942,2021-12-20T12:10:57.010Z,"2 km SSE of Pāhala, Hawaii",earthquake,0.49,0.769999981,5.26,3,automatic,hv,hv
2021-12-20T12:00:07.650Z,19.2051658630371,-155.432830810547,33.3699989318848,2.25999999,md,32,150,,0.140000001,hv,hv72840932,2021-12-20T12:03:20.960Z,"4 km E of Pāhala, Hawaii",earthquake,0.73,0.829999983,0.430000007,5,automatic,hv,hv
2021-12-20T11:43:17.097Z,59.5727,-153.0123,74.8,1.2,ml,,,,0.55,ak,ak021g9n1vkt,2021-12-20T12:59:32.377Z,"66 km ESE of Pedro Bay, Alaska",earthquake,,0.6,,,automatic,ak,ak
2021-12-20T11:36:30.480Z,19.1486663818359,-155.500503540039,35.939998626709,2.0999999,md,22,166,,0.209999993,hv,hv72840922,2021-12-20T11:39:40.400Z,"Hawaii region, Hawaii",earthquake,1.02,1.30999994,1.04999995,3,automatic,hv,hv
2021-12-20T11:33:17.290Z,19.1450004577637,-155.49333190918,35.560001373291,2.25,md,35,156,,0.170000002,hv,hv72840917,2021-12-20T11:36:23.380Z,"6 km SSW of Pāhala, Hawaii",earthquake,0.64,1.11000001,0.74000001,7,automatic,hv,hv
2021-12-20T11:26:47.760Z,33.4846667,-116.464,15.4,0.69,ml,35,68,0.05016,0.16,ci,ci40131896,2021-12-20T22:18:35.505Z,"21km ESE of Anza, CA",earthquake,0.19,0.38,0.15,14,reviewed,ci,ci
2021-12-20T11:11:05.625Z,-16.3057,-175.4485,296.8,4.4,mb,,129,4.267,0.45,us,us6000gdt2,2021-12-20T12:24:00.040Z,"180 km WSW of Hihifo, Tonga",earthquake,10.2,8.4,0.083,41,reviewed,us,us
2021-12-20T11:07:52.270Z,19.3325004577637,-155.130828857422,5.90000009536743,1.84,ml,31,120,,0.170000002,hv,hv72840882,2021-12-20T11:13:23.670Z,"14 km S of Fern Forest, Hawaii",earthquake,0.57,0.670000017,0.3,4,automatic,hv,hv
2021-12-20T11:05:59.308Z,61.7157,-150.6063,32.8,1.5,ml,,,,0.24,ak,ak021g9mttmi,2021-12-20T14:51:45.476Z,"19 km NNW of Susitna, Alaska",earthquake,,3.9,,,automatic,ak,ak
2021-12-20T10:51:52.720Z,47.504,-122.307833333333,-0.21,1.02,ml,13,113,0.3268,0.23,uw,uw61807216,2021-12-20T18:35:26.330Z,"1 km NNE of Boulevard Park, Washington",earthquake,0.53,1.57,0.0588405836157746,3,reviewed,uw,uw
2021-12-20T10:36:31.650Z,34.16,-117.5678333,9.47,0.68,ml,32,43,0.04371,0.13,ci,ci40131888,2021-12-20T21:57:40.370Z,"4km NNE of Rancho Cucamonga, CA",earthquake,0.17,0.25,0.126,9,reviewed,ci,ci
2021-12-20T10:35:03.010Z,36.249,-89.461,6.7,1.1,md,7,84,0.0378,0.04,nm,nm60140843,2021-12-20T15:07:11.150Z,"2 km ESE of Ridgely, Tennessee",earthquake,0.37,0.85,0.041,7,reviewed,nm,nm
2021-12-20T10:30:35.960Z,34.0371667,-116.3181667,8.73,1.01,ml,43,61,0.06766,0.15,ci,ci40131864,2021-12-20T21:49:13.390Z,"11km S of Joshua Tree, CA",earthquake,0.15,0.44,0.162,20,reviewed,ci,ci
2021-12-20T10:21:13.180Z,19.2156666666667,-155.424333333333,33.68,2.79,ml,49,136,,0.11,hv,hv72840817,2021-12-20T21:34:07.490Z,"5 km ENE of Pāhala, Hawaii",earthquake,0.41,0.5,0.141356639471586,28,reviewed,hv,hv
2021-12-20T10:17:06.390Z,38.8358345,-122.7990036,2.2,0.85,md,11,65,0.01513,0.02,nc,nc73666086,2021-12-20T11:35:10.820Z,"7km WNW of Cobb, CA",earthquake,0.35,1.03,,1,automatic,nc,nc
2021-12-20T10:06:54.700Z,36.1131667,-117.869,4.44,0.75,ml,8,224,0.01227,0.12,ci,ci40131848,2021-12-20T14:20:10.163Z,"10km NE of Coso Junction, CA",earthquake,0.89,0.43,0.162,5,reviewed,ci,ci
2021-12-20T09:56:03.240Z,36.1151667,-117.8641667,3.87,0.76,ml,7,222,0.007911,0.11,ci,ci40131840,2021-12-20T14:20:28.765Z,"11km NE of Coso Junction, CA",earthquake,0.82,0.42,0.364,5,reviewed,ci,ci
2021-12-20T09:55:11.490Z,38.8248329,-122.815834,3.56,0.85,md,9,166,0.004723,0.02,nc,nc73666081,2021-12-20T12:39:11.200Z,"7km NW of The Geysers, CA",earthquake,0.72,0.54,,1,automatic,nc,nc
2021-12-20T09:50:20.737Z,43.5539,132.4052,491.41,4.1,mb,,53,0.712,0.55,us,us6000gdst,2021-12-20T13:47:24.040Z,"10 km NNW of Mnogoudobnoye, Russia",earthquake,10.7,9.8,0.101,27,reviewed,us,us
2021-12-20T09:48:24.060Z,35.9036667,-117.746,9.22,0.78,ml,19,53,0.07394,0.11,ci,ci40131832,2021-12-20T21:36:33.257Z,"15km ESE of Little Lake, CA",earthquake,0.16,0.39,0.271,5,reviewed,ci,ci
2021-12-20T09:42:45.873Z,67.3264,-156.1398,0,2.9,ml,,,,0.77,ak,ak021g9luv7d,2021-12-20T13:41:45.040Z,"56 km NE of Kobuk, Alaska",earthquake,,0.4,,,automatic,ak,ak
2021-12-20T09:33:09.580Z,34.76683333,-97.55633333,7,2.15,ml,61,71,0.1412722776,0.2,ok,ok2021yvrm,2021-12-20T16:29:45.422Z,"6 km SE of Erin Springs, Oklahoma",earthquake,,0.5,0.24,4,reviewed,ok,ok
